Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,state_code
Puducherry,2021-11-20,128588,1869,,,-128302.0,-1862.0,34
Rajasthan,2021-11-20,954577,8955,,,117.0,0.0,8
Himachal Pradesh,2021-11-20,226264,3828,,,-19675.0,-305.0,2
Manipur,2021-11-20,124757,1959,,,-103121.0,-1741.0,14
Uttar Pradesh,2021-11-20,1710317,22909,,,139348.0,63.0,9
Chhattisgarh,2021-11-21,1006518,13591,,,-2236.0,-36.0,22
Assam,2021-11-21,615291,6071,,,-48309.0,-796.0,18
Uttar Pradesh,2021-11-21,1710322,22909,,,-2096.0,-155.0,9
Sikkim,2021-11-21,32161,403,,,-412.0,-12.0,11
Gujarat,2021-11-21,827184,10091,,,-692723.0,-6663.0,24
West Bengal,2021-11-21,1609118,19376,,,727.0,7.0,19
Karnataka,2021-11-21,2993352,38174,,,-2210.0,-36.0,29
Goa,2021-11-21,178645,3377,,,-120341.0,-2546.0,30
Madhya Pradesh,2021-11-21,793010,10526,,,-647765.0,-7927.0,23
Mizoram,2021-11-21,131685,476,,,-127772.0,-470.0,15
Haryana,2021-11-21,771528,10053,,,-479119.0,-6889.0,6
Delhi,2021-11-21,1440637,25095,,,-5218.0,-72.0,7
Andhra Pradesh,2021-11-21,2071070,14426,,,-1179209.0,-7242.0,37
Uttarakhand,2021-11-21,344095,7404,,,-331134.0,-7240.0,5
Kerala,2021-11-21,5095924,37299,,,-5079814.0,-37249.0,32
Tripura,2021-11-21,84720,818,,,-51368.0,-427.0,16
Maharashtra,2021-11-21,6629577,140722,,,-6282075.0,-127868.0,27
Rajasthan,2021-11-21,954588,8955,,,-879918.0,-7963.0,8
Meghalaya,2021-11-21,84220,1467,,,-62644.0,-1199.0,17
Chandigarh,2021-11-21,65400,820,,,-69.0,0.0,4
Arunachal Pradesh,2021-11-21,55246,280,,,-54637.0,-277.0,12
Odisha,2021-11-21,1046798,8391,,,-20322.0,-193.0,21
Unknown,2021-11-21,0,0,,,0.0,0.0,97
Jammu and Kashmir,2021-11-21,335203,4461,,,-308790.0,-3963.0,1
Himachal Pradesh,2021-11-21,226344,3829,,,-169099.0,-2856.0,2
Tamil Nadu,2021-11-21,2719515,36361,,,-1220030.0,-19593.0,33
Jharkhand,2021-11-21,349124,5140,,,-226503.0,-4033.0,20
Telangana,2021-11-21,674452,3980,,,-378871.0,-2370.0,36
Bihar,2021-11-21,726185,9663,,,-468194.0,-8202.0,10
Dadra and Nagar Haveli and Daman and Diu,2021-11-21,10682,4,,,-7274.0,-2.0,26
Nagaland,2021-11-21,32040,695,,,-29911.0,-690.0,13
Andaman and Nicobar Islands,2021-11-21,7676,129,,,-137.0,0.0,35
Lakshadweep,2021-11-21,10370,51,,,-9656.0,-50.0,31
Punjab,2021-11-21,602956,16584,,,-5027.0,-377.0,3
Manipur,2021-11-21,124835,1960,,,-42147.0,-610.0,14
Puducherry,2021-11-21,128631,1869,,,-60258.0,-949.0,34
Ladakh,2021-11-21,21311,212,,,-5882.0,-55.0,38
Unknown,2021-11-22,0,0,,,0.0,0.0,97
Andhra Pradesh,2021-11-22,2071244,14426,,,-1513657.0,-9580.0,37
Lakshadweep,2021-11-22,10370,51,,,-10011.0,-50.0,31
Kerala,2021-11-22,5101004,37495,,,-4995865.0,-37070.0,32
Puducherry,2021-11-22,128663,1870,,,-113082.0,-1610.0,34
Punjab,2021-11-22,602980,16584,,,-238070.0,-7675.0,3
Manipur,2021-11-22,124918,1962,,,-25046.0,-384.0,14
Chandigarh,2021-11-22,65406,820,,,390.0,259.0,4
Sikkim,2021-11-22,32169,403,,,-2530.0,-35.0,11
Tamil Nadu,2021-11-22,2720271,36375,,,-2089863.0,-26458.0,33
Uttarakhand,2021-11-22,344106,7404,,,-16994.0,-1044.0,5
Karnataka,2021-11-22,2993599,38175,,,-2815512.0,-34977.0,29
Delhi,2021-11-22,1440666,25095,,,-1395978.0,-23258.0,7
West Bengal,2021-11-22,1609845,19383,,,-1031498.0,-9091.0,19
Assam,2021-11-22,615382,6072,,,-347457.0,-4642.0,18
Uttar Pradesh,2021-11-22,1710332,22909,,,60189.0,31.0,9
Bihar,2021-11-22,726188,9663,,,-458675.0,-8081.0,10
Madhya Pradesh,2021-11-22,793027,10526,,,-537172.0,-6708.0,23
Odisha,2021-11-22,1047003,8393,,,6642.0,57.0,21
Haryana,2021-11-22,771544,10053,,,-646132.0,-8722.0,6
Nagaland,2021-11-22,32050,695,,,-25887.0,-678.0,13
Maharashtra,2021-11-22,6629875,140739,,,-5592110.0,-111624.0,27
Arunachal Pradesh,2021-11-22,55247,280,,,8477.0,12.0,12
Goa,2021-11-22,178661,3378,,,581.0,10.0,30
Mizoram,2021-11-22,131897,479,,,-107904.0,-374.0,15
Himachal Pradesh,2021-11-22,226395,3831,,,-167992.0,-2836.0,2
Tripura,2021-11-22,84721,818,,,-2121.0,-23.0,16
Dadra and Nagar Haveli and Daman and Diu,2021-11-22,10682,4,,,722.0,0.0,26
Rajasthan,2021-11-22,954606,8955,,,242.0,0.0,8
Telangana,2021-11-22,674555,3981,,,-415727.0,-2571.0,36
Chhattisgarh,2021-11-22,1006542,13592,,,-944.0,-22.0,22
Andaman and Nicobar Islands,2021-11-22,7676,129,,,-4155.0,-78.0,35
Jammu and Kashmir,2021-11-22,335368,4461,,,-310471.0,-3989.0,1
Meghalaya,2021-11-22,84241,1467,,,-70244.0,-1319.0,17
Jharkhand,2021-11-22,349135,5140,,,83034.0,174.0,20
Gujarat,2021-11-22,827206,10091,,,-763644.0,-7605.0,24
Ladakh,2021-11-22,21327,212,,,5735.0,14.0,38
Assam,2021-11-23,615574,6077,,,-398270.0,-4988.0,18
Bihar,2021-11-23,726191,9663,,,-497014.0,-8447.0,10
Uttar Pradesh,2021-11-23,1710344,22909,,,-1212781.0,-15703.0,9
Dadra and Nagar Haveli and Daman and Diu,2021-11-23,10682,4,,,0.0,0.0,26
Ladakh,2021-11-23,21349,212,,,-17773.0,-166.0,38
Andaman and Nicobar Islands,2021-11-23,7676,129,,,-97.0,0.0,35
Punjab,2021-11-23,603002,16586,,,-12446.0,-848.0,3
Odisha,2021-11-23,1047174,8394,,,6830.0,59.0,21
Andhra Pradesh,2021-11-23,2071371,14428,,,2481.0,25.0,37
Tamil Nadu,2021-11-23,2721021,36388,,,-2037535.0,-25802.0,33
Manipur,2021-11-23,124957,1962,,,-95671.0,-1589.0,14
Unknown,2021-11-23,0,0,,,0.0,0.0,97
Maharashtra,2021-11-23,6630531,140747,,,-4997987.0,-97732.0,27
Lakshadweep,2021-11-23,10379,51,,,-10379.0,-51.0,31
Meghalaya,2021-11-23,84269,1467,,,-79609.0,-1431.0,17
Delhi,2021-11-23,1440692,25095,,,-14452.0,-858.0,7
Jharkhand,2021-11-23,349149,5140,,,-14419.0,-214.0,20
Sikkim,2021-11-23,32171,403,,,4594.0,18.0,11
Chandigarh,2021-11-23,65410,820,,,-48253.0,-550.0,4
Nagaland,2021-11-23,32060,696,,,18.0,0.0,13
Mizoram,2021-11-23,132320,479,,,-12824.0,-55.0,15
Himachal Pradesh,2021-11-23,226505,3834,,,-170139.0,-2876.0,2
Puducherry,2021-11-23,128680,1870,,,-68679.0,-1053.0,34
Jammu and Kashmir,2021-11-23,335528,4462,,,-284816.0,-3608.0,1
Arunachal Pradesh,2021-11-23,55251,280,,,-1588.0,-11.0,12
Uttarakhand,2021-11-23,344115,7405,,,-1478.0,-32.0,5
Telangana,2021-11-23,674692,3983,,,-12490.0,-85.0,36
Tripura,2021-11-23,84730,819,,,-51266.0,-428.0,16
Chhattisgarh,2021-11-23,1006577,13592,,,-770579.0,-10752.0,22
Haryana,2021-11-23,771565,10053,,,-292.0,-4.0,6
Gujarat,2021-11-23,827231,10091,,,-614462.0,-6073.0,24
Rajasthan,2021-11-23,954628,8955,,,-936968.0,-8550.0,8
Goa,2021-11-23,178677,3378,,,-22108.0,-707.0,30
Karnataka,2021-11-23,2993777,38177,,,-4763.0,-86.0,29
West Bengal,2021-11-23,1610460,19397,,,-1037865.0,-9165.0,19
Kerala,2021-11-23,5104702,37675,,,-4153891.0,-33862.0,32
Madhya Pradesh,2021-11-23,793040,10526,,,-14215.0,-2507.0,23
Maharashtra,2021-11-24,6631297,140766,,,-4392899.0,-88210.0,27
Jammu and Kashmir,2021-11-24,335707,4464,,,-209324.0,-2508.0,1
Delhi,2021-11-24,1440719,25095,,,-799379.0,-14171.0,7
Punjab,2021-11-24,603043,16587,,,-357275.0,-9604.0,3
Sikkim,2021-11-24,32176,403,,,-28209.0,-330.0,11
Uttar Pradesh,2021-11-24,1710346,22909,,,192.0,5.0,9
Madhya Pradesh,2021-11-24,793052,10527,,,-539195.0,-6736.0,23
Telangana,2021-11-24,674845,3984,,,-369041.0,-2299.0,36
Lakshadweep,2021-11-24,10381,51,,,-10381.0,-51.0,31
Chhattisgarh,2021-11-24,1006616,13593,,,-1005376.0,-13587.0,22
Karnataka,2021-11-24,2994001,38182,,,-1719042.0,-24107.0,29
Haryana,2021-11-24,771582,10053,,,-690523.0,-9199.0,6
Unknown,2021-11-24,0,0,,,0.0,0.0,97
Uttarakhand,2021-11-24,344123,7407,,,-222720.0,-5551.0,5
Tamil Nadu,2021-11-24,2721762,36401,,,-1973537.0,-25014.0,33
Meghalaya,2021-11-24,84293,1467,,,-70262.0,-1317.0,17
Odisha,2021-11-24,1047386,8396,,,-2687.0,-26.0,21
Gujarat,2021-11-24,827267,10092,,,-91919.0,-1148.0,24
Himachal Pradesh,2021-11-24,226589,3835,,,-147179.0,-2616.0,2
Assam,2021-11-24,615781,6079,,,-540223.0,-5897.0,18
Puducherry,2021-11-24,128718,1870,,,-126824.0,-1842.0,34
West Bengal,2021-11-24,1611180,19407,,,3687.0,55.0,19
Andaman and Nicobar Islands,2021-11-24,7676,129,,,-184.0,-1.0,35
Kerala,2021-11-24,5109674,38045,,,-826180.0,-16044.0,32
Manipur,2021-11-24,125007,1963,,,-121025.0,-1951.0,14
Ladakh,2021-11-24,21369,212,,,-473.0,-4.0,38
Bihar,2021-11-24,726196,9663,,,-221.0,-2.0,10
Rajasthan,2021-11-24,954651,8955,,,5802.0,12.0,8
Arunachal Pradesh,2021-11-24,55255,280,,,-16170.0,-94.0,12
Mizoram,2021-11-24,132720,482,,,-132575.0,-482.0,15
Nagaland,2021-11-24,32068,696,,,-31047.0,-696.0,13
Goa,2021-11-24,178709,3378,,,1256.0,140.0,30
Jharkhand,2021-11-24,349161,5140,,,-238522.0,-4152.0,20
Andhra Pradesh,2021-11-24,2071567,14429,,,-97571.0,-985.0,37
Dadra and Nagar Haveli and Daman and Diu,2021-11-24,10683,4,,,-7283.0,-2.0,26
Chandigarh,2021-11-24,65415,820,,,-64921.0,-813.0,4
Tripura,2021-11-24,84748,820,,,-55555.0,-497.0,16
Uttar Pradesh,2021-11-25,1710356,22909,,,123756.0,54.0,9
Chandigarh,2021-11-25,65421,820,,,25788.0,329.0,4
Tripura,2021-11-25,84759,820,,,-52994.0,-461.0,16
Nagaland,2021-11-25,32078,696,,,-19979.0,-608.0,13
Dadra and Nagar Haveli and Daman and Diu,2021-11-25,10683,4,,,-33.0,0.0,26
Sikkim,2021-11-25,32179,403,,,-30603.0,-400.0,11
Madhya Pradesh,2021-11-25,793074,10527,,,-965.0,-11.0,23
Goa,2021-11-25,178731,3378,,,-121147.0,-2552.0,30
Jammu and Kashmir,2021-11-25,335881,4466,,,55068.0,132.0,1
Puducherry,2021-11-25,128745,1870,,,-89048.0,-1203.0,34
Meghalaya,2021-11-25,84364,1467,,,-70623.0,-1321.0,17
Andaman and Nicobar Islands,2021-11-25,7676,129,,,1.0,0.0,35
Jharkhand,2021-11-25,349177,5140,,,-241019.0,-4182.0,20
Delhi,2021-11-25,1440754,25095,,,-656617.0,-13443.0,7
West Bengal,2021-11-25,1611983,19419,,,-43662.0,-641.0,19
Haryana,2021-11-25,771605,10053,,,-705179.0,-9347.0,6
Manipur,2021-11-25,125046,1965,,,71.0,5.0,14
Ladakh,2021-11-25,21397,213,,,-19935.0,-206.0,38
Tamil Nadu,2021-11-25,2722506,36415,,,217417.0,574.0,33
Maharashtra,2021-11-25,6632257,140807,,,-4716021.0,-91618.0,27
Punjab,2021-11-25,603095,16588,,,-392629.0,-10308.0,3
Chhattisgarh,2021-11-25,1006635,13593,,,-4627.0,-69.0,22
Telangana,2021-11-25,675001,3985,,,-408959.0,-2544.0,36
Mizoram,2021-11-25,133118,484,,,-128709.0,-474.0,15
Uttarakhand,2021-11-25,344148,7407,,,-2009.0,-45.0,5
Assam,2021-11-25,615995,6081,,,-609388.0,-6072.0,18
Bihar,2021-11-25,726198,9663,,,-297.0,-4.0,10
Gujarat,2021-11-25,827296,10092,,,-490281.0,-5395.0,24
Himachal Pradesh,2021-11-25,226705,3838,,,-66465.0,-1514.0,2
Karnataka,2021-11-25,2994255,38185,,,-2054085.0,-25962.0,29
Rajasthan,2021-11-25,954665,8955,,,-740.0,-1.0,8
Lakshadweep,2021-11-25,10383,51,,,-10383.0,-51.0,31
Odisha,2021-11-25,1047674,8399,,,-966195.0,-7980.0,21
Andhra Pradesh,2021-11-25,2071831,14430,,,615.0,2.0,37
Kerala,2021-11-25,5113954,38353,,,-4202592.0,-34671.0,32
Arunachal Pradesh,2021-11-25,55257,280,,,-51624.0,-275.0,12
Unknown,2021-11-25,0,0,,,0.0,0.0,97
Unknown,2021-11-26,0,0,,,0.0,0.0,97
Delhi,2021-11-26,1440784,25095,,,-514.0,-4.0,7
Assam,2021-11-26,616137,6086,,,-16495.0,-259.0,18
Andaman and Nicobar Islands,2021-11-26,7677,129,,,904.0,0.0,35
Punjab,2021-11-26,603132,16591,,,-59657.0,-3123.0,3
Nagaland,2021-11-26,32092,696,,,3025.0,54.0,13
Uttarakhand,2021-11-26,344156,7407,,,-152536.0,-4605.0,5
Odisha,2021-11-26,1048009,8401,,,226566.0,437.0,21
Maharashtra,2021-11-26,6633105,140857,,,-275272.0,-6793.0,27
Ladakh,2021-11-26,21435,213,,,314.0,2.0,38
West Bengal,2021-11-26,1612741,19430,,,-1061848.0,-9747.0,19
Uttar Pradesh,2021-11-26,1710360,22909,,,-1125394.0,-14557.0,9
Andhra Pradesh,2021-11-26,2072014,14431,,,-1534327.0,-9729.0,37
Sikkim,2021-11-26,32198,403,,,-26048.0,-268.0,11
Gujarat,2021-11-26,827327,10092,,,-713827.0,-6882.0,24
Goa,2021-11-26,178765,3380,,,-130802.0,-2692.0,30
Jharkhand,2021-11-26,349184,5140,,,-240033.0,-4176.0,20
Arunachal Pradesh,2021-11-26,55258,280,,,-38976.0,-226.0,12
Mizoram,2021-11-26,133562,487,,,20196.0,86.0,15
Manipur,2021-11-26,125070,1966,,,-109607.0,-1850.0,14
Telangana,2021-11-26,675148,3986,,,-147.0,-1.0,36
Kerala,2021-11-26,5119941,38737,,,-2593362.0,-29922.0,32
Tamil Nadu,2021-11-26,2723245,36432,,,-127310.0,-1793.0,33
Rajasthan,2021-11-26,954694,8955,,,-339.0,-1.0,8
Karnataka,2021-11-26,2994561,38187,,,1909.0,26.0,29
Jammu and Kashmir,2021-11-26,336063,4466,,,-206070.0,-2477.0,1
Bihar,2021-11-26,726204,9663,,,-144.0,-2.0,10
Puducherry,2021-11-26,128794,1872,,,-83345.0,-1174.0,34
Himachal Pradesh,2021-11-26,226757,3839,,,-226287.0,-3833.0,2
Lakshadweep,2021-11-26,10383,51,,,-194.0,-1.0,31
Meghalaya,2021-11-26,84378,1468,,,-53886.0,-985.0,17
Tripura,2021-11-26,84761,820,,,-22979.0,-178.0,16
Chhattisgarh,2021-11-26,1006673,13593,,,-839034.0,-11965.0,22
Chandigarh,2021-11-26,65430,820,,,-51345.0,-598.0,4
Madhya Pradesh,2021-11-26,793088,10528,,,-722844.0,-9015.0,23
Haryana,2021-11-26,771622,10054,,,-537496.0,-7626.0,6
Dadra and Nagar Haveli and Daman and Diu,2021-11-26,10683,4,,,-7285.0,-2.0,26
Ladakh,2021-11-27,21467,213,,,-11846.0,-86.0,38
West Bengal,2021-11-27,1613451,19439,,,-1041636.0,-9219.0,19
Maharashtra,2021-11-27,6633105,140891,,,-1862083.0,-70040.0,27
Uttar Pradesh,2021-11-27,1710368,22909,,,-1699033.0,-22608.0,9
Haryana,2021-11-27,771643,10054,,,-559288.0,-7916.0,6
Jharkhand,2021-11-27,349196,5140,,,-62853.0,-1287.0,20
Assam,2021-11-27,616312,6086,,,-28287.0,-450.0,18
Punjab,2021-11-27,603173,16593,,,315.0,15.0,3
Dadra and Nagar Haveli and Daman and Diu,2021-11-27,10683,4,,,-338.0,0.0,26
Arunachal Pradesh,2021-11-27,55260,280,,,-2429.0,-20.0,12
Karnataka,2021-11-27,2994963,38193,,,-11830.0,-256.0,29
Delhi,2021-11-27,1440807,25095,,,-12358.0,-598.0,7
Sikkim,2021-11-27,32207,403,,,-31568.0,-402.0,11
Tripura,2021-11-27,84771,820,,,15751.0,94.0,16
Mizoram,2021-11-27,133921,488,,,-131746.0,-488.0,15
Lakshadweep,2021-11-27,10394,51,,,-10394.0,-51.0,31
Uttarakhand,2021-11-27,344169,7407,,,-339320.0,-7352.0,5
Andaman and Nicobar Islands,2021-11-27,7678,129,,,-2671.0,-67.0,35
Odisha,2021-11-27,1048228,8403,,,-1043372.0,-8391.0,21
Telangana,2021-11-27,675319,3987,,,-512475.0,-2991.0,36
Himachal Pradesh,2021-11-27,226859,3842,,,-124821.0,-2317.0,2
Chandigarh,2021-11-27,65438,820,,,-3446.0,-9.0,4
Goa,2021-11-27,178799,3381,,,-172886.0,-3336.0,30
Meghalaya,2021-11-27,84394,1468,,,-1380.0,-30.0,17
Puducherry,2021-11-27,128825,1872,,,-3308.0,-40.0,34
Manipur,2021-11-27,125098,1968,,,-52.0,-3.0,14
Nagaland,2021-11-27,32096,696,,,-19904.0,-605.0,13
Gujarat,2021-11-27,827354,10092,,,-219932.0,-2444.0,24
Bihar,2021-11-27,726209,9663,,,-974.0,-17.0,10
Rajasthan,2021-11-27,954715,8955,,,112.0,0.0,8
Andhra Pradesh,2021-11-27,2072198,14432,,,-1524512.0,-9653.0,37
Unknown,2021-11-27,0,0,,,0.0,0.0,97
Jammu and Kashmir,2021-11-27,336237,4470,,,-212894.0,-2549.0,1
Chhattisgarh,2021-11-27,1006706,13593,,,-13012.0,-156.0,22
Madhya Pradesh,2021-11-27,793097,10528,,,-782856.0,-10097.0,23
Kerala,2021-11-27,5124618,39125,,,114614.0,7941.0,32
Tamil Nadu,2021-11-27,2723991,36443,,,-1842239.0,-23759.0,33
Madhya Pradesh,2021-11-28,793120,10528,,,-7353.0,-2159.0,23
Haryana,2021-11-28,771654,10054,,,-683322.0,-9122.0,6
Meghalaya,2021-11-28,84414,1471,,,-66985.0,-1292.0,17
Kerala,2021-11-28,5129359,39679,,,-4942083.0,-38960.0,32
Chandigarh,2021-11-28,65443,820,,,-28211.0,-390.0,4
Karnataka,2021-11-28,2995285,38196,,,-21890.0,-470.0,29
Punjab,2021-11-28,603190,16593,,,-1369.0,-64.0,3
Dadra and Nagar Haveli and Daman and Diu,2021-11-28,10683,4,,,-18.0,0.0,26
Andhra Pradesh,2021-11-28,2072446,14432,,,-1180883.0,-7250.0,37
Andaman and Nicobar Islands,2021-11-28,7680,129,,,2063.0,0.0,35
Arunachal Pradesh,2021-11-28,55269,280,,,-36311.0,-221.0,12
Telangana,2021-11-28,675479,3988,,,-263574.0,-1894.0,36
Assam,2021-11-28,616435,6091,,,-352985.0,-4702.0,18
Uttar Pradesh,2021-11-28,1710373,22910,,,-1654785.0,-21647.0,9
Goa,2021-11-28,178839,3381,,,-178134.0,-3381.0,30
Unknown,2021-11-28,0,0,,,531.0,0.0,97
Lakshadweep,2021-11-28,10394,51,,,-33.0,0.0,31
Odisha,2021-11-28,1048492,8406,,,-714342.0,-6502.0,21
Manipur,2021-11-28,125117,1970,,,-22228.0,-342.0,14
Tamil Nadu,2021-11-28,2724731,36454,,,-2386676.0,-30688.0,33
Tripura,2021-11-28,84784,821,,,-51581.0,-438.0,16
Mizoram,2021-11-28,134279,490,,,6285.0,49.0,15
Uttarakhand,2021-11-28,344183,7407,,,-314962.0,-7019.0,5
Jharkhand,2021-11-28,349216,5140,,,-312359.0,-4743.0,20
Bihar,2021-11-28,726212,9663,,,-176.0,-2.0,10
Maharashtra,2021-11-28,6633612,140908,,,-507.0,-17.0,27
Jammu and Kashmir,2021-11-28,336386,4473,,,-237034.0,-2931.0,1
Ladakh,2021-11-28,21494,213,,,-20009.0,-206.0,38
Delhi,2021-11-28,1440834,25096,,,-1781.0,-8.0,7
Chhattisgarh,2021-11-28,1006733,13593,,,-448059.0,-7510.0,22
Gujarat,2021-11-28,827382,10092,,,-232780.0,-2584.0,24
Himachal Pradesh,2021-11-28,226941,3845,,,-219526.0,-3790.0,2
West Bengal,2021-11-28,1614152,19450,,,-1046848.0,-9353.0,19
Sikkim,2021-11-28,32211,403,,,-23770.0,-254.0,11
Nagaland,2021-11-28,32100,696,,,-1193.0,-42.0,13
Puducherry,2021-11-28,128860,1872,,,-10163.0,-104.0,34
Rajasthan,2021-11-28,954741,8955,,,-2007.0,-17.0,8
Andhra Pradesh,2021-11-29,2072624,14438,,,-31916.0,-349.0,37
Assam,2021-11-29,616568,6092,,,-402263.0,-5093.0,18
Punjab,2021-11-29,603240,16596,,,-19766.0,-1303.0,3
Rajasthan,2021-11-29,954758,8955,,,-416.0,-1.0,8
Jammu and Kashmir,2021-11-29,336531,4475,,,-11985.0,-71.0,1
Bihar,2021-11-29,726217,9663,,,-144.0,-2.0,10
Mizoram,2021-11-29,134373,492,,,-133327.0,-492.0,15
Maharashtra,2021-11-29,6634444,140941,,,-18343.0,-579.0,27
Sikkim,2021-11-29,32228,403,,,-31315.0,-402.0,11
Chandigarh,2021-11-29,65448,820,,,-65030.0,-814.0,4
Arunachal Pradesh,2021-11-29,55269,280,,,-38973.0,-226.0,12
Tripura,2021-11-29,84787,821,,,-70280.0,-685.0,16
Meghalaya,2021-11-29,84444,1471,,,-72280.0,-1353.0,17
Goa,2021-11-29,178866,3382,,,-17290.0,-483.0,30
Haryana,2021-11-29,771676,10054,,,-1585.0,-404.0,6
Andaman and Nicobar Islands,2021-11-29,7681,129,,,-22.0,0.0,35
Delhi,2021-11-29,1440866,25097,,,405332.0,913.0,7
Uttar Pradesh,2021-11-29,1710382,22910,,,-2377.0,-171.0,9
Madhya Pradesh,2021-11-29,793138,10528,,,-540024.0,-6748.0,23
Gujarat,2021-11-29,827408,10092,,,-146396.0,-1698.0,24
Lakshadweep,2021-11-29,10394,51,,,-1657.0,-13.0,31
Uttarakhand,2021-11-29,344219,7407,,,-205.0,-4.0,5
Manipur,2021-11-29,125152,1971,,,-2789.0,-82.0,14
Nagaland,2021-11-29,32100,696,,,-22836.0,-651.0,13
Puducherry,2021-11-29,128881,1872,,,-579.0,-9.0,34
Odisha,2021-11-29,1048683,8407,,,-731444.0,-6689.0,21
Unknown,2021-11-29,0,0,,,0.0,0.0,97
Jharkhand,2021-11-29,349221,5140,,,-256186.0,-4342.0,20
Telangana,2021-11-29,675614,3989,,,-3411.0,-26.0,36
Dadra and Nagar Haveli and Daman and Diu,2021-11-29,10683,4,,,-7285.0,-2.0,26
Tamil Nadu,2021-11-29,2725467,36463,,,-1919690.0,-24495.0,33
Ladakh,2021-11-29,21528,213,,,311.0,3.0,38
West Bengal,2021-11-29,1614867,19462,,,-1593636.0,-18726.0,19
Karnataka,2021-11-29,2995600,38198,,,-6111.0,-96.0,29
Himachal Pradesh,2021-11-29,227003,3847,,,27407.0,69.0,2
Chhattisgarh,2021-11-29,1006763,13593,,,-997677.0,-13540.0,22
Kerala,2021-11-29,5133709,39838,,,-4103122.0,-35764.0,32
Bihar,2021-11-30,726219,9663,,,-624668.0,-9213.0,10
Telangana,2021-11-30,675798,3990,,,-375787.0,-2348.0,36
Karnataka,2021-11-30,2995857,38203,,,-2186219.0,-27212.0,29
West Bengal,2021-11-30,1615378,19473,,,48923.0,337.0,19
Madhya Pradesh,2021-11-30,793150,10528,,,-3889.0,-1761.0,23
Assam,2021-11-30,616708,6098,,,-4813.0,-74.0,18
Puducherry,2021-11-30,128893,1872,,,-2973.0,-38.0,34
Gujarat,2021-11-30,827435,10092,,,-779.0,-2.0,24
Arunachal Pradesh,2021-11-30,55273,280,,,-97.0,0.0,12
Punjab,2021-11-30,603258,16599,,,-473565.0,-12527.0,3
Tripura,2021-11-30,84791,823,,,-50489.0,-429.0,16
Lakshadweep,2021-11-30,10394,51,,,17.0,0.0,31
Nagaland,2021-11-30,32109,696,,,-2440.0,-85.0,13
Sikkim,2021-11-30,32233,403,,,-26295.0,-274.0,11
Tamil Nadu,2021-11-30,2726197,36472,,,-2679693.0,-35993.0,33
Ladakh,2021-11-30,21540,214,,,-1979.0,-17.0,38
Uttarakhand,2021-11-30,344227,7408,,,-229.0,-5.0,5
Meghalaya,2021-11-30,84461,1472,,,-667.0,-15.0,17
Maharashtra,2021-11-30,6634980,140962,,,-214470.0,-5145.0,27
Rajasthan,2021-11-30,954770,8955,,,-343.0,-1.0,8
Mizoram,2021-11-30,134810,493,,,-132451.0,-493.0,15
Chandigarh,2021-11-30,65456,820,,,-239.0,-1.0,4
Andhra Pradesh,2021-11-30,2072725,14439,,,-5019.0,-48.0,37
Uttar Pradesh,2021-11-30,1710387,22910,,,-1193771.0,-15469.0,9
Unknown,2021-11-30,0,0,,,0.0,0.0,97
Dadra and Nagar Haveli and Daman and Diu,2021-11-30,10683,4,,,0.0,0.0,26
Chhattisgarh,2021-11-30,1006779,13593,,,-948136.0,-13074.0,22
Jharkhand,2021-11-30,349232,5140,,,-347047.0,-5129.0,20
Himachal Pradesh,2021-11-30,227093,3847,,,-13848.0,-255.0,2
Odisha,2021-11-30,1048880,8409,,,-713669.0,-6503.0,21
Haryana,2021-11-30,771692,10054,,,-760667.0,-9885.0,6
Delhi,2021-11-30,1440900,25098,,,-1378245.0,-22865.0,7
Manipur,2021-11-30,125169,1975,,,128.0,5.0,14
Kerala,2021-11-30,5137091,39955,,,-290325.0,-13164.0,32
Andaman and Nicobar Islands,2021-11-30,7683,129,,,-24.0,0.0,35
Jammu and Kashmir,2021-11-30,336681,4476,,,-312291.0,-4017.0,1
Goa,2021-11-30,178890,3384,,,-125010.0,-2612.0,30
Madhya Pradesh,2021-12-01,793170,10528,,,-229843.0,-4912.0,23
Ladakh,2021-12-01,21578,214,,,-15221.0,-138.0,38
Nagaland,2021-12-01,32122,696,,,-13408.0,-468.0,13
Uttar Pradesh,2021-12-01,1710399,22911,,,767.0,4.0,9
Mizoram,2021-12-01,135175,497,,,-130826.0,-488.0,15
Delhi,2021-12-01,1440934,25098,,,2128.0,6.0,7
Karnataka,2021-12-01,2996148,38211,,,-2371.0,-34.0,29
Jharkhand,2021-12-01,349244,5140,,,-343902.0,-5094.0,20
Tripura,2021-12-01,84805,824,,,-51381.0,-433.0,16
Gujarat,2021-12-01,827475,10092,,,-1496.0,-10.0,24
Haryana,2021-12-01,771709,10054,,,-504388.0,-7040.0,6
Uttarakhand,2021-12-01,344255,7408,,,-342470.0,-7385.0,5
West Bengal,2021-12-01,1616083,19486,,,-822531.0,-8327.0,19
Chandigarh,2021-12-01,65465,820,,,-61119.0,-764.0,4
Tamil Nadu,2021-12-01,2726917,36481,,,-1891637.0,-24161.0,33
Jammu and Kashmir,2021-12-01,336852,4476,,,-300475.0,-3791.0,1
Andhra Pradesh,2021-12-01,2072909,14442,,,-1186352.0,-7300.0,37
Puducherry,2021-12-01,128924,1872,,,-124303.0,-1802.0,34
Rajasthan,2021-12-01,954785,8955,,,-943540.0,-8700.0,8
